name,ratings,reviews,price,city,stay
City Stay AC Deluxe Hostel,7.7,Review score,84,Goa,13
Prakash Holiday Inn,7.7,Review score,231,Goa,13
Super OYO Collection O Rest Inn Beach Guest House,7.2,Good,196,Goa,13
Casa de Laura,3.1,Good,316,Goa,13
Sadafuli Guest House Assagao,8.3,Review score,209,Goa,13
FabExpress Holiday Suites,6.9,Review score,434,Goa,13
Hotel City Garden,7.6,Fabulous,242,Goa,13
Itsy By Treebo - Raj Resort 2-3 minutes walk from Calangute Beach,9.0,Very good,328,Goa,13
"Whoopers Hostel Anjuna, Goa",7.5,Review score,108,Goa,13
NO NAME GUESTHOUSE,8.1,Very good,217,Goa,13
Villa By The Beach Goa,8.1,Very good,740,Goa,13
"FabExpress De Classio With Pool, Candolim",7.0,Review score,228,Goa,13
The Byke Royal Pearl Anjuna,9.0,Very good,433,Goa,13
Casa Eternal Resort Mandrem,9.1,Very good,382,Goa,13
Page 3 hostel Anjuna,7.0,Review score,53,Goa,13
Last Minute Trip Hostel Morjim,7.0,Good,80,Goa,13
One Light Stays - Morjim,5.7,Good,306,Goa,13
Castello's Coco Huts,6.9,Good,195,Goa,13
Jack's place,6.8,Good,165,Goa,13
Baga Beach Inn,3.0,Good,288,Goa,13
Acron Waterfront Resort,8.2,Good,"1,687",Goa,13
Xaviers GuestHouse & Villa 3 BHK Colva Beach,8.0,Good,246,Goa,13
Cliff Heaven,9.3,Good,506,Goa,13
Casa Aluizio,5.7,Good,520,Goa,13
Villa By The Beach Goa,6.0,Exceptional,740,Goa,13
"FabExpress De Classio With Pool, Candolim",6.7,Review score,228,Goa,13
The Byke Royal Pearl Anjuna,10.0,Review score,433,Goa,13
Casa Eternal Resort Mandrem,7.4,Exceptional,382,Goa,13
Page 3 hostel Anjuna,8.5,Good,53,Goa,13
Last Minute Trip Hostel Morjim,6.2,Good,80,Goa,13
One Light Stays - Morjim,2.9,Fabulous,306,Goa,13
Castello's Coco Huts,6.8,Fabulous,195,Goa,13
Jack's place,7.8,Fabulous,165,Goa,13
Baga Beach Inn,6.2,Superb,288,Goa,13
Acron Waterfront Resort,7.8,Good,"1,687",Goa,13
Xaviers GuestHouse & Villa 3 BHK Colva Beach,8.2,Superb,246,Goa,13
Cliff Heaven,7.7,Good,506,Goa,13
Casa Aluizio,7.9,Review score,520,Goa,13
Cuba Morjim,7.0,Good,411,Goa,13
J R high sky resort goa,8.2,Good,558,Goa,13
Baga Beach Sunset,4.0,Good,379,Goa,13
OYO Flagship 81061 Anjuna Holiday Home,7.9,Good,139,Goa,13
Brushwood Villa Resort,7.4,Good,341,Goa,13
THE EMERALD MORJIM,3.8,Review score,434,Goa,13
Calangute Residency,7.7,Very good,824,Goa,13
Baga Beach Way,6.9,Review score,307,Goa,13
Pele's Fisherman Beach Stay,5.9,Good,809,Goa,13
Temple Garden Seaside Cottages,5.3,Superb,458,Goa,13
The Tamarind Hotel Goa,6.9,Good,849,Goa,13
The Foothills - A Boutique Hotel,4.6,Very good,741,Goa,13
Resort Paloma De Goa,8.6,Very good,477,Goa,13
Collection O Avasa Grand,7.8,Good,944,Goa,13
Hermitage Riviera,7.2,Superb,650,Goa,13
Collection O Olive Turtle,6.0,Superb,358,Goa,13
The goanvibes hostel and cafe,8.3,Good,70,Goa,13
Mandrem Retreat Beach resort,9.1,Good,345,Goa,13
"Aveeno Villas & Resort Calangute, Saligaon",7.3,Review score,217,Goa,13
Crystal Village,8.9,Review score,917,Goa,13
idyllic inn calangute,4.0,Review score,205,Goa,13
"Magnum Resorts- Near Candolim Beach, Goa",2.5,Review score,393,Goa,13
Super OYO Flagship Triple Beach Guest House,8.2,Very good,208,Goa,13
Wake park Goa,8.0,Very good,107,Goa,13
Sai Swastik Luxury Stay.,8.4,Superb,347,Goa,13
Goa Woodlands Hotel,10.0,Review score,390,Goa,13
Dee Joy's Beach Place,2.9,Review score,491,Goa,13
Fatima's Guesthouse,6.8,Review score,272,Goa,13
Laid Back Waters,7.8,Exceptional,"1,717",Goa,13
Georgedale Guest House,6.2,Good,173,Goa,13
Dream Home Stay Goa,7.8,Very good,297,Goa,13
Calangute Sea view stay,8.2,Review score,287,Goa,13
This Is It Jungle Maze Hostel,7.9,Review score,69,Goa,13
The Verda De Miranda Resort Morjim North Goa,7.0,Review score,460,Goa,13
Abbi's Nest Beach House Goa,8.2,Good,139,Goa,13
Hotel Antonio's Nr Calangute Beach,4.0,Review score,314,Goa,13
WelcomHeritage Panjim Inn,7.9,Good,"1,735",Goa,13
Super OYO Flagship Declassio By Goa's Pearl Near Aguada Fort,3.0,Very good,337,Goa,13
Pause By The Sea,2.5,Good,"1,092",Goa,13
Coastal Pearl Hotel Miramar Panaji,7.2,Good,584,Goa,13
FabExpress Morjim Sea Waves,7.8,Good,303,Goa,13
TantraLoka Retreat Centre,7.4,Very good,116,Goa,13
Riveria Foothills & Residency Apartments,8.0,Review score,408,Goa,13
Shree Hari Guest House,6.8,Good,145,Goa,13
Hotel The Classic Verna,10.0,Good,407,Goa,13
Itsy By Treebo - Morjim Pride,7.7,Review score,230,Goa,13
Old Goa Residency,7.2,Good,224,Goa,13
Bellflower Alidia Beach Resort,6.1,Review score,302,Goa,13
Rosa Bella Resort-TBV,7.4,Review score,85,Goa,13
Veronica By The Beach Calangute,4.5,Review score,302,Goa,13
Magnificent stay near calangute beach,7.7,Review score,277,Goa,13
Calangute Bay By The Sea,8.1,Review score,257,Goa,13
AYM Yoga Resort Arambol GOA,6.4,Fabulous,235,Goa,13
Seashell,7.8,Good,173,Goa,13
O Abrigo,3.8,Good,730,Goa,13
Shiva Cottages,7.0,Review score,501,Goa,13
BONDS HOSTEL,6.5,Very good,72,Goa,13
Atmani waterfront resort,4.5,Superb,578,Goa,13
FabExpress Maple Leaf Residency With Pool,1.0,Good,668,Goa,13
Moyrah By Greenpark,5.1,Fabulous,"1,735",Goa,13
Santa Monica Resort - Calangute,6.3,Review score,645,Goa,13
Shangrila by Craftels,3.5,Review score,181,Goa,13
BloomSuites l Calangute,8.2,Very good,"1,120",Goa,13
Royal Wood Beach Resort,5.5,Very good,430,Goa,13
Flagship Dewa Goa Hotel Near Dabolim Airport,6.1,Very good,329,Goa,13
Fenicia Riverside Resort,6.7,Exceptional,"1,199",Goa,13
BSG Stay Calangute Beach Road Goa Hotel,2.7,Review score,282,Goa,13
Durga Resort Arambol Goa,10.0,Review score,187,Goa,13
Flagship Neelratna,7.4,Good,311,Goa,13
The Island Sanctuary - A Village Secret,4.0,Review score,614,Goa,13
Arabian Sea Beach Resort,7.6,Good,510,Goa,13
Francisco sun shine beach front,5.3,Very good,293,Goa,13
Morjim Sunset Hotel,9.1,Good,347,Goa,13
Soul Vacation Resort,6.4,Good,"1,481",Goa,13
TURQUOIISE House,4.5,Very good,255,Goa,13
I Love Bell Bottoms Vagator Goa,8.4,Review score,695,Goa,13
"Whoopers Boutique Hotel, Anjuna",2.8,Good,860,Goa,13
Coastal Suites Apartment Hotel 900 Meters from beach,3.6,Review score,523,Goa,13
4BHK Private Pool villa in North Goa and Kayaking nearby!!,10.0,Review score,"1,156",Goa,13
La Ben Resort,10.0,Good,416,Goa,13
God's Gift Morjim,6.4,Good,364,Goa,13
Granpa's Inn Hotel Bougainvillea,7.0,Good,616,Goa,13
Makarios Boutique Hotel,7.0,Very good,392,Goa,13
FabHotel Supreme,7.4,Review score,584,Goa,13
Del Hostel,4.3,Exceptional,107,Goa,13
Madrid Home 2 min walk to Beach,10.0,Good,210,Goa,13
FabExpress Antonio's,8.0,Good,400,Goa,13
Moustache Goa Cowork Hostel,4.0,Review score,67,Goa,13
BBN Serviced Apartment,6.1,Good,289,Goa,13
HOLIDAY LUXURY APARTMENT,7.6,Review score,458,Goa,13
CASA MELLOW BY Goaround Homes,6.1,Good,258,Goa,13
St. Anthony guest house.,9.5,Very good,384,Goa,13
Arotel Rooms & Suites,6.4,Review score,662,Goa,13
Highland Beach Apartments Goa,8.1,Good,337,Goa,13
Neelam the Glitz,4.4,Review score,624,Goa,13
Casa de Fernandes,4.6,Good,260,Goa,13
Woodside Retreat- Serviced Apartments,8.7,Review score,656,Goa,13
Hotel Salty Waves Baga,6.7,Review score,343,Goa,13
The Jovinho's Place-TBV,2.3,Review score,234,Goa,13
Coco inn Goa,9.6,Review score,361,Goa,13
Gracias Cafe & Resort,6.9,Review score,636,Goa,13
Fahrenheit Hotels & Resorts,4.2,Review score,"1,380",Goa,13
Mary joey,8.0,Very good,308,Goa,13
Love paradise,7.6,Review score,181,Goa,13
Hotel Calangute empire,7.6,Review score,227,Goa,13
Richard Inn Residency,6.8,Review score,408,Goa,13
Offshore by The StayCationer,8.5,Review score,650,Goa,13
Calangute By Goa Journey,7.0,Exceptional,175,Goa,13
The Acacia Hotel & Spa,9.3,Good,"1,001",Goa,13
Raj Imperial by Rivasaa,3.5,Review score,199,Goa,13
Adrose Cotttages & Family Restaurant Colva,8.4,Good,202,Goa,13
Casa De Calangute Inn,8.5,Review score,260,Goa,13
casa stay inn,2.6,Superb,520,Goa,13
CALANGUTE BEACH VILLA # 3BHk # POOL # KITCHEN # 300MTS TO BEACH by GR Stays,10.0,Review score,"1,889",Goa,13
Cochichos Resort,6.6,Review score,902,Goa,13
"Sortby Stays, Vagator",4.5,Very good,267,Goa,13
Vincy's Place by Adithya,7.1,Review score,293,Goa,13
Casa Nobert,10.0,Review score,226,Goa,13
Kaabo Hostel,6.1,Exceptional,115,Goa,13
Kayaniv Resort,2.1,Exceptional,434,Goa,13
Rivasa Resort Beach Walk,9.0,Review score,777,Goa,13
Rendezvous Beach Resort Panjim,6.7,Good,506,Goa,13
Seaway inn guesthouse,8.8,Good,157,Goa,13
Hotel Small Daddy Plus,1.0,Good,334,Goa,13
Sai baga dream,8.6,Review score,201,Goa,13
Home and Beyond By Motelux Hotels,7.5,Exceptional,632,Goa,13
Villa Portuguese 2bhk house candolim goa,1.0,Very good,497,Goa,13
Sun Kissed Holidays Dabolim Goa Gold,7.2,Review score,506,Goa,13
Mitra Hostel (By The Pool),9.0,Review score,65,Goa,13
Villa Verediana,10.0,Good,371,Goa,13
"FabHotel Prime Toro Highland Beach Resort With Pool, Candolim",3.5,Review score,412,Goa,13
SPOT ON S.k Guest House,8.4,Exceptional,223,Goa,13
Acron Candolim Regina,10.0,Review score,995,Goa,13
Bijou Guest House,4.5,Very good,373,Goa,13
"Simple & Sober 3BR Apartment, 500 meters from Candolim Beach",7.3,Review score,"1,445",Goa,13
MansionHaus,6.8,Review score,"3,132",Goa,13
Kayaniv Resort,7.6,Fabulous,434,Goa,13
Rivasa Resort Beach Walk,6.1,Review score,622,Goa,13
Rendezvous Beach Resort Panjim,2.1,Review score,506,Goa,13
Seaway inn guesthouse,9.0,Exceptional,157,Goa,13
Hotel Small Daddy Plus,6.0,Review score,334,Goa,13
Sai baga dream,6.6,Review score,201,Goa,13
Home and Beyond By Motelux Hotels,6.3,Very good,632,Goa,13
Villa Portuguese 2bhk house candolim goa,9.0,Good,497,Goa,13
Sun Kissed Holidays Dabolim Goa Gold,7.4,Good,506,Goa,13
Mitra Hostel (By The Pool),8.8,Review score,65,Goa,13
Villa Verediana,7.5,Very good,371,Goa,13
"FabHotel Prime Toro Highland Beach Resort With Pool, Candolim",6.3,Good,412,Goa,13
SPOT ON S.k Guest House,4.6,Superb,223,Goa,13
Acron Candolim Regina,8.4,Review score,995,Goa,13
Bijou Guest House,8.7,Very good,373,Goa,13
"Simple & Sober 3BR Apartment, 500 meters from Candolim Beach",4.3,Very good,"1,445",Goa,13
MansionHaus,7.0,Review score,"3,132",Goa,13
Indy Waterfront Resort,6.3,Exceptional,614,Goa,13
Zoz Baga,7.0,Review score,387,Goa,13
Candolim Serviced Apartments,1.0,Review score,614,Goa,13
Hotel Casa Tito,6.6,Good,370,Goa,13
HARSH ANGEL HOLIDAY HOMES,7.2,Exceptional,192,Goa,13
The Baga Pescador-TBV,7.5,Review score,301,Goa,13
Swati,7.0,Review score,289,Goa,13
OYO MAP 5 INN,2.8,Superb,232,Goa,13
Sea La Vie Baga,7.6,Review score,306,Goa,13
"Villa Barbosa, 2 BHK Villa & Luxury Rooms near Colva, Sernabatim, Benaulim Beach",6.9,Fabulous,348,Goa,13
"FabHotel Prime Tanjo Highland With Pool, Candolim Beach",8.5,Review score,433,Goa,13
Hotel Baga Empire,10.0,Fabulous,246,Goa,13
FabExpress The Golden Leaf,6.6,Good,247,Goa,13
Shangrila by Craftels,7.9,Review score,181,Goa,13
Royal Wood Beach Resort,7.7,Good,430,Goa,13
Flagship Dewa Goa Hotel Near Dabolim Airport,3.8,Superb,329,Goa,13
Fenicia Riverside Resort,6.1,Exceptional,"1,199",Goa,13
BSG Stay Calangute Beach Road Goa Hotel,3.0,Review score,254,Goa,13
Durga Resort Arambol Goa,10.0,Very good,187,Goa,13
Flagship Neelratna,6.4,Exceptional,311,Goa,13
The Island Sanctuary - A Village Secret,6.8,Review score,614,Goa,13
Arabian Sea Beach Resort,5.7,Good,510,Goa,13
Francisco sun shine beach front,6.0,Review score,293,Goa,13
Morjim Sunset Hotel,8.1,Good,347,Goa,13
TURQUOIISE House,5.0,Review score,255,Goa,13
"Whoopers Boutique Hotel, Anjuna",6.2,Review score,860,Goa,13
Coastal Suites Apartment Hotel 900 Meters from beach,6.6,Superb,523,Goa,13
4BHK Private Pool villa in North Goa and Kayaking nearby!!,9.7,Review score,"1,156",Goa,13
La Ben Resort,9.2,Review score,416,Goa,13
Makarios Boutique Hotel,6.4,Review score,392,Goa,13
Del Hostel,7.7,Superb,107,Goa,13
Veera Strand Park Serviced Apartments,9.0,Good,889,Goa,13
"Ludo Private Pool Villa, WiFi-Caretaker-Parking, North Goa",7.2,Fabulous,"1,825",Goa,13
Amigos Candolim Beach,6.6,Good,493,Goa,13
Bluesea Beach Resort,5.8,Review score,752,Goa,13
CALANGUTE THE PURPLE HOUSE,6.9,Review score,144,Goa,13
TTH,7.1,Very good,217,Goa,13
Baga Fortune,7.2,Fabulous,230,Goa,13
"FabHotel Ocean View Apartment, Dabolim",5.0,Review score,259,Goa,13
Village Susegat Beach Resort,6.6,Good,569,Goa,13
Altrude Villa Guest House Near Candolim Beach,8.4,Review score,219,Goa,13
"BELLS BEACH RESORT , A Unit of Resort De Balneaire",3.0,Good,585,Goa,13
Palmeiral BeachVilla,2.5,Review score,891,Goa,13
Saiesh International Hotel,6.6,Review score,318,Goa,13
Saikiran Hotel,6.7,Good,378,Goa,13
Hotel Campal,8.0,Good,376,Goa,13
GR Stays - 3Bhk Private Villa in Calangute with Private Jacuzzi Pool,6.8,Good,"2,265",Goa,13
GR Stays 4bhk Private Villa with Private Jacuzzi Pool BAGA,8.4,Review score,"2,163",Goa,13
Itsy By Treebo - Goa Holiday Beach Resort,3.2,Good,548,Goa,13
Taramati niwas guest rooms,6.7,Review score,147,Goa,13
Hotel Siesta De Goa,7.2,Very good,294,Goa,13
FabHotel Morjim Bliss,7.8,Exceptional,346,Goa,13
Flagship Hotel K S Inn Small Town,6.8,Review score,126,Goa,13
Treebo Trend Gulmohar Beach Resort,5.1,Good,363,Goa,13
Fatima Guest House,3.4,Good,258,Goa,13
Hotel Dream Mansion,7.5,Review score,305,Goa,13
"Vagator House, Vagator",2.6,Review score,385,Goa,13
Casa de joana deluxe,2.0,Review score,405,Goa,13
Casa de joana deluxe,5.3,Exceptional,405,Goa,13
Sobitai,7.3,Review score,361,Goa,13
Royal Agonda,9.8,Review score,"1,084",Goa,13
Morjim Sunset Guesthouse- Apartments with Kitchen,8.0,Review score,292,Goa,13
Clifftop Cottages,7.3,Review score,572,Goa,13
The Tubki Resort,8.9,Very good,499,Goa,13
Greek Villa with plunge pool calagute baga goa season sale,8.8,Review score,978,Goa,13
Hotel Rezo's,7.8,Review score,578,Goa,13
Benny's sea way Baga,8.1,Review score,166,Goa,13
Sal Riviera,8.4,Exceptional,694,Goa,13
Luxe Loft,7.9,Superb,"3,831",Goa,13
"Heritage Exotica Villa - 4BHK, Baga",8.2,Review score,"1,842",Goa,13
Casa De Olga,7.7,Good,111,Goa,13
Amazing 2BHK Apartment Near Baga Beach By Stay Over Home,8.4,Superb,936,Goa,13
Hill Top Luxury Villa - 3 BHK || Infinity Pool,9.7,Good,"1,671",Goa,13
Hotel Sona,7.8,Review score,307,Goa,13
THOMAS BEACH GUESTHOUSE,7.9,Review score,195,Goa,13
3BHK - North Goa Villa || Swimming Pool,8.1,Review score,"2,819",Goa,13
The Sun,7.7,Good,470,Goa,13
ARAMBOL LAKE RESORT,7.7,Good,312,Goa,13
Prabhuvihar Residency,8.8,Review score,376,Goa,13
Casa de rocks,7.9,Review score,160,Goa,13
Bethany Inn,7.6,Very good,231,Goa,13
Athi Resorts,8.1,Review score,831,Goa,13
Sea Breeze Max,9.4,Review score,838,Goa,13
Prabhuvihar Residency,9.0,Review score,376,Goa,13
Casa de rocks,7.5,Review score,160,Goa,13
Bethany Inn,8.2,Very good,231,Goa,13
Sea Breeze Max,8.0,Review score,838,Goa,13
Villa Theresa Beach Resort,7.0,Very good,300,Goa,13
Soulmate Beach Resort,7.1,Review score,364,Goa,13
Mc Goa Holidays BnB,9.2,Review score,452,Goa,13
Aastha Escape Resort near Calangute Beach,8.3,Good,365,Goa,13
"Overstay Hostel ,Palolem",7.8,Good,80,Goa,13
Hotel Khushi Waves,5.3,Review score,155,Goa,13
Lobos villa,8.0,Review score,439,Goa,13
Ariel Guesthouse,7.0,Review score,200,Goa,13
Caravan Baga Aqua Resort,10.0,Good,724,Goa,13
Route 77 Near Calangute Beach,7.7,Review score,217,Goa,13
"Hotel Ocean Face, BAGA",7.9,Review score,237,Goa,13
2 BHK VILLA BAGA A9,7.7,Review score,604,Goa,13
Casa Vagator,7.9,Good,"1,184",Goa,13
SANA VILLA,4.0,Exceptional,759,Goa,13
2 BHK RESORT CANDOLIM BAGA,8.6,Very good,699,Goa,13
FabExpress Spring De Goa Porvorim,7.2,Good,260,Goa,13
SPORTSMAN RESIDENCY (BLUE STAR),7.1,Fabulous,305,Goa,13
OYO Shruti Guest House,8.0,Fabulous,298,Goa,13
Om Ganesh Guest House Cliffside,8.4,Good,144,Goa,13
"Palolem Beach-1BHK, 2 Balcony, Private Apartment, Canacona",7.4,Very good,"1,136",Goa,13
Hotel Vibe Inn Goa,8.6,Very good,293,Goa,13
SANA VILLA,7.1,Good,759,Goa,13
2 BHK RESORT CANDOLIM BAGA,7.3,Very good,699,Goa,13
FabExpress Spring De Goa Porvorim,8.8,Good,269,Goa,13
SPORTSMAN RESIDENCY (BLUE STAR),7.0,Very good,305,Goa,13
OYO Shruti Guest House,7.7,Exceptional,304,Goa,13
Om Ganesh Guest House Cliffside,7.9,Good,144,Goa,13
"Palolem Beach-1BHK, 2 Balcony, Private Apartment, Canacona",7.7,Good,"1,136",Goa,13
Hotel Vibe Inn Goa,6.3,Very good,293,Goa,13
"Sun-kissed Holidays, Goa Topaz",7.4,Good,506,Goa,13
V & M Calisto,2.0,Good,158,Goa,13
Ronne's ZED 3BHK Penthouse,8.0,Fabulous,723,Goa,13
Passions de Goa,8.1,Good,386,Goa,13
COCKS TOWN,7.6,Good,472,Goa,13
Secret Garden,8.9,Very good,318,Goa,13
Shrikrishna Studio Goa,8.0,Superb,361,Goa,13
OYO Nanhe Guest House,8.4,Superb,418,Goa,13
Prazeres Boutique Hotel,7.6,Good,620,Goa,13
Omkar Beach Bungalow,7.3,Very good,771,Goa,13
Olive Calangute Niwasa - by Embassy Group,7.8,Very good,855,Goa,13
Super OYO Pravin Holiday Homes,8.2,Good,225,Goa,13
Casa Anjuna,8.5,Good,"27,915",Goa,13
Goa Raj Villa,7.9,Superb,"1,561",Goa,13
Baga beach Whitehouse Saldana,7.9,Very good,275,Goa,13
Greenland cottage's Arambol,7.8,Good,325,Goa,13
Coco Moon,8.4,Review score,316,Goa,13
Tien B&B & Bistro,7.7,Very good,506,Goa,13
"The Peace Hostel - Arambol, Goa",6.6,Good,82,Goa,13
Baga the pool resort,8.5,Exceptional,393,Goa,13
Charming Portugese Garden Cottage Bungalow.,8.0,Good,434,Goa,13
Casa Dos Rebelos,6.6,Good,679,Goa,13
Flagship Hotel Casa Grande,8.5,Good,375,Goa,13
Baga View Inn,7.4,Good,286,Goa,13
Rendezvous Place- Luxurious apartment,7.4,Review score,859,Goa,13
Super OYO Flagship Omkar Guest House Near Immaculate Conception Church,7.4,Fabulous,306,Goa,13
"FabExpress GL Classic With Bar, Porvorim",7.1,Good,317,Goa,13
Calangute Beach Crystal,8.0,Good,240,Goa,13
EKOSTAY - Ti- Amo Apartment,7.1,Very good,451,Goa,13
Radhabai Hotel,7.4,Very good,120,Goa,13
Calangute Avanue,7.7,Good,526,Goa,13
RONNE'S VILLA De SOL-3BHK LUXURY VILLA In Assagaon,7.1,Fabulous,"1,301",Goa,13
The Horizon,8.3,Good,508,Goa,13
"FabExpress The Olive Turtle Homes, Vagator",6.2,Good,284,Goa,13
FabExpress Casa Montana,8.1,Fabulous,303,Goa,13
Calangute stays,7.9,Good,246,Goa,13
Orange Sky Inn,7.7,Good,349,Goa,13
Divine Stay,7.7,Good,317,Goa,13
Ronne's aparthotel,7.5,Good,642,Goa,13
Cirilo's Guest House,7.5,Review score,302,Goa,13
FATIMA'S PLACE,7.9,Good,260,Goa,13
Hotel Raaj Inn,1.0,Review score,217,Goa,13
Arambol Inn,7.7,Very good,155,Goa,13
Goa Suites Holiday Home,9.2,Very good,897,Goa,13
Tropical Inn,7.8,Good,260,Goa,13
KITES HOSTEL AND ROOMS,5.3,Fabulous,544,Goa,13
Colours Fly Hotel,8.0,Very good,260,Goa,13
Peles Windsong wooden cottages,7.7,Very good,"1,445",Goa,13
Mandarin Hotel Mapusa,8.9,Good,245,Goa,13
SPOT ON Ps Guest House Near Calangute Beach,7.0,Good,209,Goa,13
Mary Haven Beach Way Guest House,7.4,Good,419,Goa,13
Hilltop villa,7.7,Very good,551,Goa,13
One Light Stays - Ashwem,7.9,Very good,227,Goa,13
Calangute Towers - AM Hotel Kollection,10.0,Good,758,Goa,13
Hilltop 5 BHK Villa with Private Pool in Candolim,7.7,Good,"1,571",Goa,13
Mansions by Pinto Rosario,7.9,Good,"1,807",Goa,13
"FabEscape Sion Resort With Pool, Candolim",7.2,Very good,379,Goa,13
R mansion,7.1,Good,233,Goa,13
FlyHigh Home near Calangute Beach,6.4,Review score,246,Goa,13
Asian Paradise comfort,4.0,Very good,354,Goa,13
Koito-House calangute guest house,8.4,Very good,520,Goa,13
Campal Beach Resort,7.7,Review score,346,Goa,13
Eden Stay - Goa,7.4,Very good,650,Goa,13
Cherry blossom guest house,7.6,Good,307,Goa,13
Shri Krishna Guest House( Arambol),8.6,Good,103,Goa,13
Palolem Apartments,8.8,Good,405,Goa,13
HOTEL RUKMINI,7.9,Good,347,Goa,13
House of Happiness,8.6,Very good,361,Goa,13
Hotel Embassy Suites,7.9,Good,325,Goa,13
"Hotel Reemz Beach Heaven , Anjuna",6.4,Good,771,Goa,13
GoanFiesta Beach House Calangute,8.0,Good,206,Goa,13
Leisure Time,8.4,Good,263,Goa,13
ARY Royal Palms - 1 BHK,7.7,Very good,387,Goa,13
Serene 2BHK Apartment in Siolim,7.4,Review score,737,Goa,13
De Alara Calangute,7.6,Very good,286,Goa,13
Capital O Royale Palms,8.6,Good,300,Goa,13
Delight Hostel Goa Candolim,7.1,Good,101,Goa,13
Nexstay Aromiaa Villa-Baga,7.3,Good,499,Goa,13
Wildflower Villas,8.8,Good,"4,698",Goa,13
Casa Regina,7.9,Good,442,Goa,13
Baga Paradise,7.9,Good,318,Goa,13
Studio In Goa-N P Homes-Studio9,6.1,Review score,246,Goa,13
Tangerine Boutique Resort,7.7,Good,491,Goa,13
Villa Elia,9.5,Superb,"5,424",Goa,13
M aples Jacks Place,7.8,Good,423,Goa,13
Mayflower Beach Resort,7.8,Review score,381,Goa,13
4Bhk Exotic Villa with Swimming pool,7.7,Very good,"1,080",Goa,13
Hotel Adam's Baga Beach Resort Goa - 2 minutes walk from Baga Beach,8.5,Good,311,Goa,13
CANDOLIM BEACH VILLA # 3BHK # POOL # KITCHEN # 300Mts to Beach by GR stays,8.5,Fabulous,"1,617",Goa,13
Blue Jay Guest house,7.7,Good,209,Goa,13
Libton Manor,7.6,Good,244,Goa,13
"Hotel Dona Dawli & Taraai Rest House, Shiroda",7.9,Good,390,Goa,13
The Qubic Near Delhi International Airport,7.9,Good,24,New-Delhi,2
Hotel Seven Inn Near Delhi International Airport,7.7,Exceptional,28,New-Delhi,2
Hotel S B INN Paharganj,7.7,Good,20,New-Delhi,2
Ocean Suites Near Delhi Airport,7.9,Good,38,New-Delhi,2
Hotel Galaxy Inn Near Delhi International Airport,7.8,Good,31,New-Delhi,2
Hotel Ambience suites Near T3 IGI Airport Delhi,7.7,Good,32,New-Delhi,2
Suites Admiral Delhi Airport,7.9,Review score,22,New-Delhi,2
Jupiter Plaza Delhi Airport,7.2,Review score,33,New-Delhi,2
Hotel Krone Plaza Near Delhi Airport,7.4,Very good,28,New-Delhi,2
Hotel Eco ( Green Palace) - Near Anand Vihar,7.0,Good,29,New-Delhi,2
The New Lord Krishna @ New Delhi Railway station,6.0,Good,44,New-Delhi,2
Hotel Tej Palace Near IGI Airport Delhi,7.7,Good,30,New-Delhi,2
Suit Rooms Inn Near Noida 132 Near Step By Step Schl,7.7,Fabulous,44,New-Delhi,2
Hotel City Empire,7.2,Fabulous,65,New-Delhi,2
Hotel Shri Vinayak at New Delhi Railway Station-By RCG Hotels,6.6,Good,58,New-Delhi,2
Hotel Franklein Suites At Delhi Airport,7.0,Fabulous,30,New-Delhi,2
Hotel De Kiara Near Delhi Airport,7.7,Good,40,New-Delhi,2
Hotel Airport City Near Delhi International Airport,8.0,Review score,58,New-Delhi,2
Hotel De Rosewood Near Delhi Airport,7.8,Very good,42,New-Delhi,2
Hotel Glory Near Delhi Airport,8.3,Very good,44,New-Delhi,2
Hotel Stay Villa Near Delhi Airport,7.2,Good,40,New-Delhi,2
"HOTEL DAKHA INTERNATIONAL - Karol Bagh, New Delhi",7.0,Good,83,New-Delhi,2
Hotel Transit Near Delhi Airport,7.5,Good,63,New-Delhi,2
Hindustan by Backpackers Heaven Near New Delhi Railway Station,7.4,Fabulous,25,New-Delhi,2
Starlight Paradise Near Hazrat Nizamuddin Railway Station,8.0,Good,38,New-Delhi,2
Hindustan by Backpackers Heaven Near New Delhi Railway Station,7.4,Good,25,New-Delhi,2
Starlight Paradise Near Hazrat Nizamuddin Railway Station,7.6,Fabulous,38,New-Delhi,2
Roomshala 140 Hotel 24 & 7 - Malviya Nagar,10.0,Good,42,New-Delhi,2
Gallivanto Inn,5.4,Good,64,New-Delhi,2
Mystic Valley Inn Nizammuddin Railway Station,7.2,Review score,35,New-Delhi,2
Hotel Baba Deluxe -By RCG Hotels,8.0,Good,78,New-Delhi,2
Hotel The Paramont at Delhi Airport,8.4,Exceptional,40,New-Delhi,2
